MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;EnableDist;TransitionDist;UnkT08;UnkT09;UnkT0A;UnkT24;UnkT28;UnkT2C;UnkT2E;UnkT2F;UnkT30;UnkT33;UnkT34;UnkT36;
m31_20_00_00;Env_Box300;SoulsFormats.MSB+Shape+Box;<174.371, 106.551, 40.133>;<-0, 20, 0>;9009;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_20_00_00;Env_Box301;SoulsFormats.MSB+Shape+Box;<178.897, 105.551, 56.458>;<-0, 0, 0>;8520;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m31_20_00_00;Env_Box302;SoulsFormats.MSB+Shape+Box;<181.752, 96.123, 93.114>;<-0, 10, 0>;8522;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_20_00_00;Env_Box303;SoulsFormats.MSB+Shape+Box;<173.731, 90.423, 46.005>;<-0, 15, 0>;8532;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_20_00_00;Env_Box304;SoulsFormats.MSB+Shape+Box;<150.023, 83.114, 77.164>;<-0, 20, 0>;8534;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_20_00_00;Env_Box400;SoulsFormats.MSB+Shape+Box;<169.274, 84.391, 150.832>;<-0, 15, 0>;9011;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_21_00_00;Env_Box150;SoulsFormats.MSB+Shape+Box;<-68.84, 79.601, 45.266>;<0, -110, 0>;8501;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_21_00_00;Env_Box200;SoulsFormats.MSB+Shape+Box;<-71.323, 76.601, 66.71>;<0, -110, 0>;8503;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_21_00_00;Env_Box201;SoulsFormats.MSB+Shape+Box;<-35.898, 74.601, 88.09>;<0, -110, 0>;8537;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_21_00_00;Env_Box202;SoulsFormats.MSB+Shape+Box;<-30.543, 64.601, 131.608>;<0, -110, 0>;8544;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_21_00_00;Env_Box203;SoulsFormats.MSB+Shape+Box;<-35.071, 53.601, 155.618>;<0, -110, 0>;8532;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m31_21_00_00;Env_Box204;SoulsFormats.MSB+Shape+Box;<-52.506, 54.253, 141.216>;<0, -110, 0>;8534;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_21_00_00;Env_Box205;SoulsFormats.MSB+Shape+Box;<-72.834, 51.889, 182.202>;<0, -110, 0>;8540;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_21_00_00;Env_Box206;SoulsFormats.MSB+Shape+Box;<-94.497, 49.041, 155.126>;<0, -110, 0>;8542;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_21_00_00;Env_Box207;SoulsFormats.MSB+Shape+Box;<-95.763, 42.781, 123.842>;<0, -110, 0>;8547;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m31_21_00_00;Env_Box208;SoulsFormats.MSB+Shape+Box;<-113.232, 42.281, 114.823>;<0, -110, 0>;8551;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_21_00_00;Env_Box209;SoulsFormats.MSB+Shape+Box;<-121.394, 42.281, 145.699>;<0, -75, 0>;8552;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m31_21_00_00;Env_Box210;SoulsFormats.MSB+Shape+Box;<-112.879, 47.783, 175.074>;<0, -20, 0>;8554;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_21_00_00;Env_Box211;SoulsFormats.MSB+Shape+Box;<-86.322, 54.545, 171.137>;<0, -20, 0>;8556;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m31_21_00_00;Env_Box212;SoulsFormats.MSB+Shape+Box;<-135.217, 22.646, 69.519>;<0, -110, 0>;8558;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_21_00_00;Env_Box300;SoulsFormats.MSB+Shape+Box;<-51.616, 76.601, 75.239>;<0, -110, 0>;8505;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_21_00_00;Env_Box301;SoulsFormats.MSB+Shape+Box;<-40.829, 65.393, 114.195>;<0, -110, 0>;8538;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_21_00_00;Env_Box302;SoulsFormats.MSB+Shape+Box;<-54.106, 53.101, 172.258>;<0, -110, 0>;8548;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_21_00_00;Env_Box303;SoulsFormats.MSB+Shape+Box;<-72.967, 53.101, 157.6>;<0, -110, 0>;8560;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m31_21_00_00;Env_Box304;SoulsFormats.MSB+Shape+Box;<-130.879, 41.781, 106.795>;<0, -110, 0>;8562;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_21_00_00;Env_Box305;SoulsFormats.MSB+Shape+Box;<-119.556, 41.781, 80.213>;<0, -110, 0>;8564;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m31_21_00_00;Env_Box306;SoulsFormats.MSB+Shape+Box;<-180.372, 6.486, 49.141>;<0, -110, 0>;8566;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_21_00_00;Env_Box400;SoulsFormats.MSB+Shape+Box;<-154.117, 9.74, 61.728>;<0, -110, 0>;8507;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_22_00_00;Env_Box150;SoulsFormats.MSB+Shape+Box;<-38.052, 1617.08, 101.425>;<-0, 0, 0>;8505;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_22_00_00;Env_Box200;SoulsFormats.MSB+Shape+Box;<-34.557, 1613.422, 80.425>;<-0, 0, 0>;8503;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_22_00_00;Env_Box201;SoulsFormats.MSB+Shape+Box;<-34.21, 1600.422, 55.229>;<-0, 0, 0>;8501;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_22_00_00;Env_Box202;SoulsFormats.MSB+Shape+Box;<-47.699, 1587.582, 45.476>;<-0, 0, 0>;8517;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_22_00_00;Env_Box203;SoulsFormats.MSB+Shape+Box;<-31.715, 1607.122, 0.459>;<-0, 0, 0>;8515;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_22_00_00;Env_Box204;SoulsFormats.MSB+Shape+Box;<-57.099, 1603.347, 0.704>;<-0, 0, 0>;8520;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m31_22_00_00;Env_Box205;SoulsFormats.MSB+Shape+Box;<-52.642, 1603.347, -14.651>;<-0, 0, 0>;8522;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_22_00_00;Env_Box206;SoulsFormats.MSB+Shape+Box;<-83.53, 1587.201, 12.805>;<-0, 0, 0>;8524;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_22_00_00;Env_Box207;SoulsFormats.MSB+Shape+Box;<-56.65, 1577.77, -88.957>;<-0, 0, 0>;8526;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m31_22_00_00;Env_Box300;SoulsFormats.MSB+Shape+Box;<-28.339, 1613.002, 55.479>;<-0, 0, 0>;8507;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_22_00_00;Env_Box301;SoulsFormats.MSB+Shape+Box;<-18.06, 1605.495, 19.672>;<-0, 0, 0>;8508;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m31_22_00_00;Env_Box302;SoulsFormats.MSB+Shape+Box;<-65.483, 1581.106, 16.605>;<-0, 0, 0>;8509;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m31_22_00_00;Env_Box303;SoulsFormats.MSB+Shape+Box;<-69.2, 1580.16, -6.858>;<-0, 0, 0>;8528;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_22_00_00;Env_Box304;SoulsFormats.MSB+Shape+Box;<-72.057, 1580.16, -25.699>;<-0, 0, 0>;8530;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m31_22_00_00;Env_Box305;SoulsFormats.MSB+Shape+Box;<-73.183, 1580.16, -57.577>;<-0, 0, 0>;8533;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m31_22_00_00;Env_Box400;SoulsFormats.MSB+Shape+Box;<-42.832, 1576.451, -122.085>;<-0, 0, 0>;8511;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_00_00_00;Env_Box150;SoulsFormats.MSB+Shape+Box;<35.947, 26.793, -64.148>;<-0, -0, 0>;8519;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_00_00_00;Env_Box200;SoulsFormats.MSB+Shape+Box;<38.781, -9.145, -101.401>;<-0, -0, 0>;9007;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_00_00_00;Env_Box201;SoulsFormats.MSB+Shape+Box;<36.604, -23.344, -103.991>;<-0, -0, 0>;8505;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_00_00_00;Env_Box202;SoulsFormats.MSB+Shape+Box;<76.529, -9.523, -121.219>;<-0, -0, 0>;8509;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_00_00_00;Env_Box203;SoulsFormats.MSB+Shape+Box;<70.495, -21.739, -125.177>;<-0, -0, 0>;8507;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_00_00_00;Env_Box204;SoulsFormats.MSB+Shape+Box;<88.06, -25.291, -76.237>;<-0, -0, 0>;8522;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_00_00_00;Env_Box205;SoulsFormats.MSB+Shape+Box;<36.071, -39.799, -78.291>;<-0, -0, 0>;8525;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_00_00_00;Env_Box300;SoulsFormats.MSB+Shape+Box;<39.823, 14.678, -80.502>;<-0, -0, 0>;9005;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_00_00_00;Env_Box301;SoulsFormats.MSB+Shape+Box;<35.86, -9.145, -82.412>;<-0, -0, 0>;9009;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_00_00_00;Env_Box302;SoulsFormats.MSB+Shape+Box;<68.136, -21.957, -102.17>;<-0, -0, 0>;8517;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_00_00_00;Env_Box303;SoulsFormats.MSB+Shape+Box;<105.439, -18.003, -135.937>;<-0, -0, 0>;8515;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_00_00_00;Env_Box304;SoulsFormats.MSB+Shape+Box;<114.319, -18.003, -174.398>;<-0, -0, 0>;8513;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_00_00_00;Env_Box305;SoulsFormats.MSB+Shape+Box;<93.256, -25.791, -61.783>;<-0, -0, 0>;8523;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_00_00_00;Env_Box400;SoulsFormats.MSB+Shape+Box;<83.15, -27.177, -33.693>;<-0, -0, 0>;8511;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_01_00_00;Env_Box150;SoulsFormats.MSB+Shape+Box;<122.02, 67.874, -0.713>;<-0, -125, 0>;8500;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_01_00_00;Env_Box200;SoulsFormats.MSB+Shape+Box;<100.474, 53.578, 23.448>;<-0, -125, 0>;9002;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box201;SoulsFormats.MSB+Shape+Box;<113.572, 1.795, 10.947>;<-0, -125, 0>;8511;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box202;SoulsFormats.MSB+Shape+Box;<99.084, 31.911, 33.642>;<-0, -125, 0>;8504;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box203;SoulsFormats.MSB+Shape+Box;<74.159, 25.878, 40.02>;<-0, -125, 0>;8506;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box204;SoulsFormats.MSB+Shape+Box;<109.216, 27.636, 82.194>;<-0, -125, 0>;8515;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box205;SoulsFormats.MSB+Shape+Box;<100.308, -35.962, 99.364>;<0, -125, -0>;8522;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box206;SoulsFormats.MSB+Shape+Box;<87.322, -8.693, 123.42>;<0, -125, -0>;8524;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box207;SoulsFormats.MSB+Shape+Box;<106.272, 11.521, 83.076>;<0, -125, -0>;8529;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box208;SoulsFormats.MSB+Shape+Box;<89.732, 8.133, 74.428>;<0, -125, -0>;8530;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m32_01_00_00;Env_Box209;SoulsFormats.MSB+Shape+Box;<93.903, 4.615, 51.113>;<0, -125, -0>;8532;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box210;SoulsFormats.MSB+Shape+Box;<74.689, -61.283, 34.622>;<-0, -125, 0>;8535;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_01_00_00;Env_Box300;SoulsFormats.MSB+Shape+Box;<114.063, 66.874, 9.358>;<-0, -125, -0>;9004;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_01_00_00;Env_Box301;SoulsFormats.MSB+Shape+Box;<111.1, 49.897, 7.284>;<-0, -125, -0>;8509;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_01_00_00;Env_Box302;SoulsFormats.MSB+Shape+Box;<111.28, 31.359, 14.033>;<-0, -125, 0>;8503;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_01_00_00;Env_Box303;SoulsFormats.MSB+Shape+Box;<97.249, 26.828, 59.216>;<-0, -125, 0>;8512;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_01_00_00;Env_Box304;SoulsFormats.MSB+Shape+Box;<101.192, 27.636, 97.927>;<0, -125, -0>;8517;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_01_00_00;Env_Box305;SoulsFormats.MSB+Shape+Box;<100.607, 8.955, 98.762>;<0, -125, -0>;8519;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_01_00_00;Env_Box306;SoulsFormats.MSB+Shape+Box;<97.998, -8.693, 102.488>;<0, -125, -0>;8521;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_01_00_00;Env_Box307;SoulsFormats.MSB+Shape+Box;<97.06, -8.693, 140.701>;<0, -125, -0>;8526;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_01_00_00;Env_Box308;SoulsFormats.MSB+Shape+Box;<76.167, -7.332, 35.089>;<-0, -125, -0>;8539;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_01_00_00;Env_Box309;SoulsFormats.MSB+Shape+Box;<71.97, -31.218, 32.15>;<-0, -125, -0>;8538;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_01_00_00;Env_Box310;SoulsFormats.MSB+Shape+Box;<51.254, -31.718, 25.11>;<-0, -125, -0>;8541;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_01_00_00;Env_Box400;SoulsFormats.MSB+Shape+Box;<34.04, -33.105, 0.721>;<-0, -125, 0>;9005;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box150;SoulsFormats.MSB+Shape+Box;<-106.187, 241.973, 25.957>;<-0, -0, 0>;8513;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box200;SoulsFormats.MSB+Shape+Box;<-68.438, 205.973, 25.598>;<-0, -0, 0>;9002;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m32_02_00_00;Env_Box201;SoulsFormats.MSB+Shape+Box;<-55.207, 205.473, 19.163>;<-0, 55, 0>;8514;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box202;SoulsFormats.MSB+Shape+Box;<-38.598, 205.473, 4.919>;<-0, 55, 0>;8517;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box203;SoulsFormats.MSB+Shape+Box;<-57.06, 205.473, -9.685>;<-0, 55, 0>;8519;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box204;SoulsFormats.MSB+Shape+Box;<-18.008, 199.72, 13.897>;<-0, -0, 0>;8521;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m32_02_00_00;Env_Box205;SoulsFormats.MSB+Shape+Box;<10.393, 195.87, -31.688>;<-0, -0, 0>;8522;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box206;SoulsFormats.MSB+Shape+Box;<55.418, 190.365, -59.247>;<-0, -0, 0>;8525;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box207;SoulsFormats.MSB+Shape+Box;<42.104, 175.736, 11.443>;<-0, -0, 0>;8527;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box208;SoulsFormats.MSB+Shape+Box;<44.104, 151.566, 19.325>;<-0, -0, 0>;8529;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box209;SoulsFormats.MSB+Shape+Box;<-10.857, 150.934, 11.233>;<-0, -0, 0>;8543;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m32_02_00_00;Env_Box210;SoulsFormats.MSB+Shape+Box;<-26.227, 150.934, 18.087>;<-0, 20, 0>;8544;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box211;SoulsFormats.MSB+Shape+Box;<-39.824, 150.934, -6.529>;<-0, 20, 0>;8546;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box212;SoulsFormats.MSB+Shape+Box;<-31.585, 150.934, -30.812>;<-0, -0, 0>;8549;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;31;1;
m32_02_00_00;Env_Box213;SoulsFormats.MSB+Shape+Box;<-12.827, 144.817, -30.812>;<-0, -0, 0>;8553;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box214;SoulsFormats.MSB+Shape+Box;<12.285, 146.711, -50.171>;<-0, -0, 0>;8554;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box215;SoulsFormats.MSB+Shape+Box;<22.51, 110.835, -8.21>;<-0, -0, 0>;8564;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;30;1;
m32_02_00_00;Env_Box300;SoulsFormats.MSB+Shape+Box;<-93.83, 241.973, 26.152>;<-0, -0, 0>;9004;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box301;SoulsFormats.MSB+Shape+Box;<-89.334, 224.022, 30.06>;<-0, -0, 0>;8502;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_02_00_00;Env_Box302;SoulsFormats.MSB+Shape+Box;<-87.828, 205.973, 26.152>;<-0, -0, 0>;8504;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box303;SoulsFormats.MSB+Shape+Box;<-91.703, 175.735, 26.052>;<-0, -0, 0>;8507;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_02_00_00;Env_Box304;SoulsFormats.MSB+Shape+Box;<12.519, 194.358, 2.363>;<-0, -0, 0>;8508;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_02_00_00;Env_Box305;SoulsFormats.MSB+Shape+Box;<37.129, 187.361, -33.784>;<-0, -0, 0>;8511;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box306;SoulsFormats.MSB+Shape+Box;<54.704, 187.361, -5.8>;<-0, -0, 0>;8530;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box307;SoulsFormats.MSB+Shape+Box;<54.762, 169.959, -5.248>;<-0, -0, 0>;8532;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_02_00_00;Env_Box308;SoulsFormats.MSB+Shape+Box;<54.762, 151.566, 0.374>;<-0, -0, 0>;8535;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box309;SoulsFormats.MSB+Shape+Box;<55.001, 121.868, -3.711>;<-0, -0, 0>;8536;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_02_00_00;Env_Box310;SoulsFormats.MSB+Shape+Box;<12.519, 167.926, 2.363>;<-0, -0, 0>;8538;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box311;SoulsFormats.MSB+Shape+Box;<12.519, 139.335, 5.363>;<-0, -0, 0>;8541;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box312;SoulsFormats.MSB+Shape+Box;<-22.812, 146.062, -49.104>;<-0, -0, 0>;8551;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box313;SoulsFormats.MSB+Shape+Box;<22.844, 146.153, -36.816>;<-0, -0, 0>;8556;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box314;SoulsFormats.MSB+Shape+Box;<22.386, 128.497, -32.284>;<-0, -0, 0>;8558;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
m32_02_00_00;Env_Box315;SoulsFormats.MSB+Shape+Box;<22.386, 110.835, -30.684>;<-0, -0, 0>;8560;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;20;1;
m32_02_00_00;Env_Box316;SoulsFormats.MSB+Shape+Box;<23.032, 80.968, -34.698>;<-0, -0, 0>;8563;0;4294967295;255;-1;0;-1;;0;0;0.5;0;10;-1;1;1;0;True;True;-1;True;21;1;
