MapID;Name;Shape;Position;Rotation;Unk2C;Unk40;MapStudioLayer;UnkE08;MapID;UnkS04;UnkS0C;ActivationPartName;EntityID;
m34_12_00_00;領域 ボス 戦闘開始(2戦目以降);SoulsFormats.MSB+Shape+Box;<-51.754, 708.222, -171.46>;<0, -0.354, 0>;13;0;4294967295;255;-1;0;-1;;34122800;
m34_12_00_00;領域 リトライエリア 階段部屋以降;SoulsFormats.MSB+Shape+Composite;<0, 0, 0>;<0, 0, 0>;98;0;4294967295;255;-1;0;-1;;34122940;
m34_12_00_00;領域 リトライエリア 階段部屋以降A;SoulsFormats.MSB+Shape+Box;<-79.174, 747.534, -78.738>;<0, 90, 0>;7;0;4294967295;255;-1;0;-1;;0;
m34_12_00_00;領域 リトライエリア 階段部屋以降B;SoulsFormats.MSB+Shape+Box;<-57.439, 747.583, -92.784>;<0, -180, 0>;90;0;4294967295;255;-1;0;-1;;0;
m34_12_00_00;領域 リトライエリア 階段部屋以降C;SoulsFormats.MSB+Shape+Cylinder;<-52.454, 711.451, -125.873>;<0, 0, 0>;91;0;4294967295;255;-1;0;-1;;0;
m34_12_00_00;領域 リトライエリア 階段部屋以降D;SoulsFormats.MSB+Shape+Box;<-57.74, 710.926, -152.069>;<0, 180, 0>;92;0;4294967295;255;-1;0;-1;;0;
m34_12_00_00;領域 リトライエリア 階段部屋以降E;SoulsFormats.MSB+Shape+Cylinder;<-48.707, 710.859, -186.603>;<0, -15, 0>;93;0;4294967295;255;-1;0;-1;;0;
m34_12_00_00;領域 神の塔エレベーター 踏みスイッチ (下側);SoulsFormats.MSB+Shape+Box;<-48.014, 699.915, -312.801>;<0, 0.652, 0>;103;0;4294967295;255;-1;0;-1;;34122519;
m34_12_00_00;領域 神の塔エレベーター 踏みスイッチ (上側);SoulsFormats.MSB+Shape+Box;<-48.008, 988.74, -331.5>;<0, -179.771, 0>;104;0;4294967295;255;-1;0;-1;;34122518;
m34_12_00_00;領域 敵 隠しルート 伏兵 ラダゴンの子ら;SoulsFormats.MSB+Shape+Box;<-128.193, 805.019, 2.25>;<0, 35, 0>;20;0;4294967295;255;-1;0;-1;;34122202;
m34_12_00_00;領域 敵 階段部屋 階段;SoulsFormats.MSB+Shape+Box;<-60.424, 748.287, -92.2>;<-29.788, -31.946, 0.368>;95;0;4294967295;255;-1;0;-1;;34122222;
m34_12_00_00;領域 敵 階段部屋 根裏 奥;SoulsFormats.MSB+Shape+Box;<-57.591, 747.104, -91.231>;<0, 50, 0>;96;0;4294967295;255;-1;0;-1;;34122221;
m34_12_00_00;領域 敵 階段部屋 根裏 手前;SoulsFormats.MSB+Shape+Box;<-65.638, 747.672, -85.45>;<0, 10, 0>;24;0;4294967295;255;-1;0;-1;;34122220;
m34_12_00_00;領域 敵 階段部屋 根裏 落下先;SoulsFormats.MSB+Shape+Cylinder;<-81.113, 747.396, -75.639>;<0, 0, 0>;6;0;4294967295;255;-1;0;-1;;0;
m34_12_00_00;領域 敵 階段部屋 坂道;SoulsFormats.MSB+Shape+Cylinder;<-57.941, 749.675, -74.872>;<0, 0, 0>;107;0;4294967295;255;-1;0;-1;;34122223;
m34_12_00_00;領域 敵 階段部屋 手車辺り;SoulsFormats.MSB+Shape+Cylinder;<-66.466, 746.905, -84.595>;<0, 0, 0>;32;0;4294967295;255;-1;0;-1;;34122261;
m34_12_00_00;領域 敵 階段部屋 出口手前;SoulsFormats.MSB+Shape+Cylinder;<-52.903, 747.513, -103.538>;<0, 0, 0>;99;0;4294967295;255;-1;0;-1;;34122268;
m34_12_00_00;領域 敵 階段部屋 足場上 中央;SoulsFormats.MSB+Shape+Cylinder;<-65.169, 751.72, -83.724>;<0, 0, 0>;52;0;4294967295;255;-1;0;-1;;34122265;
m34_12_00_00;領域 敵 階段部屋 足場上 脇道上方;SoulsFormats.MSB+Shape+Cylinder;<-57.848, 749.324, -77.853>;<0, 0, 0>;89;0;4294967295;255;-1;0;-1;;34122263;
m34_12_00_00;領域 敵 階段部屋 入口;SoulsFormats.MSB+Shape+Cylinder;<-82.51, 755.859, -74.899>;<0, 0, 0>;30;0;4294967295;255;-1;0;-1;;34122255;
m34_12_00_00;領域 敵 階段部屋 飛び降り先;SoulsFormats.MSB+Shape+Cylinder;<-80.416, 747.523, -85.634>;<0, 0, 0>;31;0;4294967295;255;-1;0;-1;;34122258;
m34_12_00_00;領域 敵 階段部屋 脇坂道奥;SoulsFormats.MSB+Shape+Cylinder;<-61.18, 750.256, -76.524>;<0, 0, 0>;94;0;4294967295;255;-1;0;-1;;34122262;
m34_12_00_00;領域 敵 根エリア 奥足場;SoulsFormats.MSB+Shape+Box;<-113.446, 755.855, -77.672>;<0, 90, 0>;100;0;4294967295;255;-1;0;-1;;34122216;
m34_12_00_00;領域 敵 根橋 入口;SoulsFormats.MSB+Shape+Cylinder;<-147.616, 760.591, -68.299>;<0, 0, 0>;12;0;4294967295;255;-1;0;-1;;34122250;
m34_12_00_00;領域 敵 根浸食エリア 中層足場;SoulsFormats.MSB+Shape+Cylinder;<-134.375, 756.048, -83.703>;<0, 0, 0>;15;0;4294967295;255;-1;0;-1;;34122211;
m34_12_00_00;領域 敵 採掘場 下層;SoulsFormats.MSB+Shape+Cylinder;<-120.637, 799.563, -2.618>;<0, 0, 0>;22;0;4294967295;255;-1;0;-1;;34122200;
m34_12_00_00;領域 敵 採掘場 下層手前 脇;SoulsFormats.MSB+Shape+Cylinder;<-119.526, 803.543, 6.421>;<0, 0, 0>;11;0;4294967295;255;-1;0;-1;;34122305;
m34_12_00_00;領域 敵 採掘場 出口手前;SoulsFormats.MSB+Shape+Cylinder;<-134.273, 802.427, -12.184>;<0, -95, 0>;18;0;4294967295;255;-1;0;-1;;34122201;
m34_12_00_00;領域 敵 採掘場 上層手前 脇;SoulsFormats.MSB+Shape+Cylinder;<-122.063, 808.391, 11.206>;<0, 0, 0>;10;0;4294967295;255;-1;0;-1;;34122300;
m34_12_00_00;領域 敵 竪穴 底;SoulsFormats.MSB+Shape+Cylinder;<-52.735, 711.923, -119.742>;<0, 0, 0>;101;0;4294967295;255;-1;0;-1;;34122270;
m34_12_00_00;領域 敵 木の根エリア 一本根;SoulsFormats.MSB+Shape+Box;<-125.501, 755.504, -77.44>;<0, 65, 0>;1;0;4294967295;255;-1;0;-1;;34122210;
m34_12_00_00;領域 敵 木の根エリア 下層;SoulsFormats.MSB+Shape+Cylinder;<-134.064, 743.338, -82.049>;<0, 0, 0>;17;0;4294967295;255;-1;0;-1;;34122350;
m34_13_00_00;【領域】　メイン塔ＥＶ＿下側起動領域;SoulsFormats.MSB+Shape+Box;<76.964, 275.401, -36.061>;<0, 35, 0>;11;0;4294967295;255;-1;0;-1;;34132512;
m34_13_00_00;【領域】　メイン塔ＥＶ＿上側起動領域;SoulsFormats.MSB+Shape+Box;<76.964, 564.92, -36.061>;<0, 35, 0>;12;0;4294967295;255;-1;0;-1;;34132511;
m34_13_00_00;【領域】　下層＿方扉開けられない側領域;SoulsFormats.MSB+Shape+Box;<93.506, 242.224, -62.341>;<0, -44.5, 0>;1;0;4294967295;255;-1;0;-1;;34132561;
m34_13_00_00;【領域】　下層＿方扉開けられる側領域;SoulsFormats.MSB+Shape+Box;<91.106, 241.324, -63.341>;<0, -44.5, 0>;13;0;4294967295;255;-1;0;-1;;34132560;
m34_13_00_00;【領域】　下層＿落下床１領域;SoulsFormats.MSB+Shape+Box;<95.497, 226.875, -36.001>;<0, 0, 0>;3;0;4294967295;255;-1;0;-1;;34132590;
m34_13_00_00;【領域】　下層＿落下床２領域;SoulsFormats.MSB+Shape+Box;<77.003, 197.339, -17.251>;<0, 0, 0>;6;0;4294967295;255;-1;0;-1;;34132591;
m34_13_00_00;ダミー化　侵入ポイント_3413003_0100;SoulsFormats.MSB+Shape+Point;<57.31, 276.32, -58.87>;<0, 130.65, 0>;45;0;4294967295;255;-1;0;-1;h000200;0;
m34_13_00_00;ダミー化　侵入ポイント_3413003_0200;SoulsFormats.MSB+Shape+Point;<82.91, 276.32, -43.38>;<0, 98.3, 0>;46;0;4294967295;255;-1;0;-1;h000200;0;
m34_13_00_00;ダミー化　侵入ポイント_3413003_0300;SoulsFormats.MSB+Shape+Point;<74.07, 276.315, -26.516>;<0, 18.825, 0>;47;0;4294967295;255;-1;0;-1;h000200;0;
m34_13_00_00;ダミー化　侵入ポイント_3413003_0400;SoulsFormats.MSB+Shape+Point;<85.367, 276.315, -32.545>;<0, 52.561, 0>;48;0;4294967295;255;-1;0;-1;h000200;0;
m34_13_00_00;ダミー化　侵入ポイント_3413003_0500;SoulsFormats.MSB+Shape+Point;<87.59, 276.215, -20.43>;<0, -3.18, 0>;49;0;4294967295;255;-1;0;-1;h000200;0;
m34_13_00_00;ダミー化　侵入ポイント_3413003_0600;SoulsFormats.MSB+Shape+Point;<90.61, 276.215, -22.5>;<0, 43.7, 0>;50;0;4294967295;255;-1;0;-1;h000200;0;
m34_13_00_00;ダミー化　侵入ポイント_3413004_0000;SoulsFormats.MSB+Shape+Point;<85.27, 565.115, -30.98>;<0, 45.37, 0>;51;0;4294967295;255;-1;0;-1;h000300;0;
m34_13_00_00;ダミー化　侵入ポイント_3413004_0100;SoulsFormats.MSB+Shape+Point;<105.05, 569.715, -24.65>;<0, 132.07, 0>;52;0;4294967295;255;-1;0;-1;h000300;0;
m34_13_00_00;ダミー化　侵入ポイント_3413004_0200;SoulsFormats.MSB+Shape+Point;<103.52, 571.915, -37.15>;<0, -157.85, 0>;53;0;4294967295;255;-1;0;-1;h000300;0;
m34_13_00_00;ダミー化　侵入ポイント_3413004_0300;SoulsFormats.MSB+Shape+Point;<104.84, 573.915, -47.86>;<0, 178.61, 0>;54;0;4294967295;255;-1;0;-1;h000300;0;
m34_13_00_00;ダミー化　侵入ポイント_3413004_0400;SoulsFormats.MSB+Shape+Point;<96.58, 576.115, -57.16>;<0, -157.41, 0>;55;0;4294967295;255;-1;0;-1;h000300;0;
m34_13_00_00;ダミー化　侵入ポイント_3413004_0500;SoulsFormats.MSB+Shape+Point;<92.23, 576.115, -60.06>;<0, -137.05, 0>;56;0;4294967295;255;-1;0;-1;h000300;0;
m34_13_00_00;ダミー化　侵入ポイント_3413014_0300;SoulsFormats.MSB+Shape+Point;<73.71, 32.715, -129.35>;<0, -110.52, 0>;73;0;4294967295;255;-1;0;-1;h000700;0;
m34_13_00_00;ダミー化　侵入ポイント_3413014_0300 {2};SoulsFormats.MSB+Shape+Point;<79.86, 32.715, -131.88>;<0, 129.22, 0>;74;0;4294967295;255;-1;0;-1;h000700;0;
m34_13_00_00;ダミー化　侵入ポイント_3413014_0300 {3};SoulsFormats.MSB+Shape+Point;<73.83, 32.915, -137.55>;<0, -161.42, 0>;75;0;4294967295;255;-1;0;-1;h000700;0;
m34_13_00_00;ダミー化　侵入ポイント_3413014_0300 {4};SoulsFormats.MSB+Shape+Point;<80.71, 33.915, -141.4>;<0, 149.68, 0>;76;0;4294967295;255;-1;0;-1;h000700;0;
m34_13_00_00;パーツ プレイ領域：3413003 ①;SoulsFormats.MSB+Shape+Cylinder;<76.967, 259.3, -36.019>;<0, 0, 0>;7;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413003 ②;SoulsFormats.MSB+Shape+Box;<107.673, 239.708, -39.745>;<0, 45.987, 0>;20;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413003 ③;SoulsFormats.MSB+Shape+Box;<93.075, 255.979, -10.172>;<0, -43.8, 0>;34;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413003 ④;SoulsFormats.MSB+Shape+Box;<47.596, 273.005, -46.074>;<0, 45, 0>;22;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413003⑤　差;SoulsFormats.MSB+Shape+Box;<76.262, 259.005, 4.355>;<0, 0, 0>;18;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413003⑥　差;SoulsFormats.MSB+Shape+Box;<56.663, 259.005, -2.977>;<0, 0, 0>;19;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413003⑦　差;SoulsFormats.MSB+Shape+Box;<97.297, 259.005, -3.666>;<0, 0, 0>;84;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413011 ①;SoulsFormats.MSB+Shape+Cylinder;<77.072, 157.615, -35.736>;<0, 0, 0>;29;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413011 ②;SoulsFormats.MSB+Shape+Box;<87.392, 155.109, -46.737>;<0, 0, 0>;30;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413011 ③;SoulsFormats.MSB+Shape+Box;<95.917, 163.315, -36.258>;<0, 0, 0>;31;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413011 ④;SoulsFormats.MSB+Shape+Cylinder;<77.217, 216.034, -36.17>;<0, 0, 0>;32;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413090 A;SoulsFormats.MSB+Shape+Box;<57.214, 275.995, -56.891>;<0, 45, 0>;9007;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413090 B;SoulsFormats.MSB+Shape+Box;<77.054, 275, -35.93>;<0, 45, 0>;9008;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413090 C;SoulsFormats.MSB+Shape+Cylinder;<77.093, 284.002, -35.85>;<0, 0, 0>;9009;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;パーツ プレイ領域：3413090 D;SoulsFormats.MSB+Shape+Cylinder;<77.283, 565.036, -37.123>;<0, 0, 0>;9010;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;地図ポイント 341300　オープン平原 神の塔（平原）　A;SoulsFormats.MSB+Shape+Cylinder;<77.012, 29.995, -35.998>;<0, 0, 0>;9012;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;地図ポイント 341300　オープン平原 神の塔（平原）　B;SoulsFormats.MSB+Shape+Box;<77.337, 30.005, -104.851>;<0, 0, 0>;9013;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;地図ポイント 341300　オープン平原 神の塔（平原）　C;SoulsFormats.MSB+Shape+Box;<76.572, 157.005, 0.449>;<0, 0, 0>;9014;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;地図ポイント 341300　オープン平原 神の塔（平原）　D;SoulsFormats.MSB+Shape+Box;<50.626, 155.998, -9.919>;<0, 45, 0>;9015;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;地図ポイント 341300　オープン平原 神の塔（平原）　E;SoulsFormats.MSB+Shape+Box;<39.951, 155.998, -36.57>;<0, 0, 0>;9016;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;地図ポイント 341300　オープン平原 神の塔（平原）　F;SoulsFormats.MSB+Shape+Box;<50.891, 155.005, -62.248>;<0, 45, 0>;9017;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;地図ポイント 341300　オープン平原 神の塔（平原）　G;SoulsFormats.MSB+Shape+Box;<76.568, 155.997, -73.332>;<0, 0, 0>;9018;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;領域 篝火復帰用 神の塔　入り口;SoulsFormats.MSB+Shape+Sphere;<75.823, 259.315, -5.856>;<0, -8.639, 0>;26;0;4294967295;255;-1;0;-1;;34132952;
m34_13_00_00;領域　バディ範囲　神肌ボス部屋;SoulsFormats.MSB+Shape+Box;<76.996, 36.005, -86.966>;<0, 0, 0>;28;0;4294967295;255;-1;0;-1;;34132100;
m34_13_00_00;領域　ボス戦闘開始領域;SoulsFormats.MSB+Shape+Box;<76.995, 36.105, -66.982>;<0, 0, 0>;17;0;4294967295;255;-1;0;-1;;34132800;
m34_13_00_00;領域　ボス前エレベータ　下側踏みスイッチ;SoulsFormats.MSB+Shape+Box;<83.79, 45.401, -22.971>;<0, 45, 0>;78;0;4294967295;255;-1;0;-1;;34132524;
m34_13_00_00;領域　ボス前エレベータ　上側踏みスイッチ;SoulsFormats.MSB+Shape+Box;<77.004, 127.401, -22.003>;<0, 0, 0>;79;0;4294967295;255;-1;0;-1;;34132523;
m34_13_00_00;領域　メインエレベータ　下側踏みスイッチ;SoulsFormats.MSB+Shape+Box;<69.078, 274.302, -43.921>;<0, 45, 0>;43;0;4294967295;255;-1;0;-1;;34132514;
m34_13_00_00;領域　メインエレベータ　上側踏みスイッチ;SoulsFormats.MSB+Shape+Box;<82.3, 563.202, -30.688>;<0, 45, 0>;62;0;4294967295;255;-1;0;-1;;34132513;
m34_13_00_00;領域　僧兵巡回開始　A;SoulsFormats.MSB+Shape+Box;<106.998, 209.495, -37>;<0, 0, 0>;9005;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;領域　僧兵巡回開始　B;SoulsFormats.MSB+Shape+Box;<100.248, 209.595, -55.801>;<0, 45, 0>;9004;0;4294967295;255;-1;0;-1;;0;
m34_13_00_00;領域　僧兵巡回開始　親;SoulsFormats.MSB+Shape+Composite;<99.248, 209.825, -55.811>;<0, 0, 0>;14;0;4294967295;255;-1;0;-1;;34132299;
m34_13_00_00;領域　途中エレベータ　下側踏みスイッチ;SoulsFormats.MSB+Shape+Box;<76.997, 156.601, -52.196>;<0, 0, 0>;69;0;4294967295;255;-1;0;-1;;34132519;
m34_13_00_00;領域　途中エレベータ　上側踏みスイッチ;SoulsFormats.MSB+Shape+Box;<76.996, 207.701, -58.901>;<0, 0, 0>;77;0;4294967295;255;-1;0;-1;;34132518;
m34_13_00_00;領域　落下ダメージ無効 A;SoulsFormats.MSB+Shape+Box;<95.5, 199.004, -36.002>;<0, 0, 0>;27;0;4294967295;255;-1;0;-1;;34132592;
m34_13_00_00;領域　落下ダメージ無効 B;SoulsFormats.MSB+Shape+Box;<76.989, 128.605, -17.136>;<0, 0, 0>;24;0;4294967295;255;-1;0;-1;;34132593;
m34_13_00_00;領域　籠牢エレベーター01(上)_下側起動領域;SoulsFormats.MSB+Shape+Box;<77.001, 157.65, -55.488>;<0, 0.042, 0>;16;0;4294967295;255;-1;0;-1;;34132517;
m34_13_00_00;領域　籠牢エレベーター01(上)_上側起動領域;SoulsFormats.MSB+Shape+Box;<77.016, 208.65, -55.494>;<0, 179.8, 0>;15;0;4294967295;255;-1;0;-1;;34132516;
m34_13_00_00;領域　籠牢エレベーター02(下)_下側起動領域;SoulsFormats.MSB+Shape+Box;<80.05, 46.26, -22>;<0, 0, 0>;4;0;4294967295;255;-1;0;-1;;34132522;
m34_13_00_00;領域　籠牢エレベーター02(下)_上側起動領域;SoulsFormats.MSB+Shape+Box;<80.05, 128.21, -22>;<0, 0, 0>;5;0;4294967295;255;-1;0;-1;;34132521;
m34_14_00_00;【領域】　サブ塔ＥＶ＿下側起動領域;SoulsFormats.MSB+Shape+Cylinder;<442.995, -81.271, -200.02>;<0, 0, 0>;82;0;4294967295;255;-1;0;-1;;34142512;
m34_14_00_00;【領域】　サブ塔ＥＶ＿上側起動領域;SoulsFormats.MSB+Shape+Cylinder;<442.981, 30.822, -199.972>;<0, 0, 0>;81;0;4294967295;255;-1;0;-1;;34142511;
m34_14_00_00;【領域】　メイン塔ＥＶ＿下側起動領域;SoulsFormats.MSB+Shape+Box;<636.429, 29.501, -535.05>;<0, -35, 0>;7;0;4294967295;255;-1;0;-1;;34142517;
m34_14_00_00;【領域】　メイン塔ＥＶ＿上側起動領域;SoulsFormats.MSB+Shape+Box;<636.629, 318.45, -535.15>;<0, -35, 0>;8;0;4294967295;255;-1;0;-1;;34142516;
m34_14_00_00;プレイ領域 パーツ 3414011 ①;SoulsFormats.MSB+Shape+Box;<124.644, -26.091, -199.976>;<0, 0, 0>;9;0;4294967295;255;-1;0;-1;;0;
m34_14_00_00;プレイ領域 パーツ 3414011 ②;SoulsFormats.MSB+Shape+Box;<443.701, -24.024, -199.824>;<0, 60, 0>;15;0;4294967295;255;-1;0;-1;;0;
m34_14_00_00;プレイ領域 パーツ 3414012 ①;SoulsFormats.MSB+Shape+Box;<464.238, -83.685, -187.604>;<0, 60, 0>;17;0;4294967295;255;-1;0;-1;;0;
m34_14_00_00;プレイ領域 パーツ 3414012 ②;SoulsFormats.MSB+Shape+Box;<443.466, -82.558, -199.603>;<0, -30, 0>;55;0;4294967295;255;-1;0;-1;;0;
m34_14_00_00;マップ名ID上書き領域 -63002 構成パーツ1;SoulsFormats.MSB+Shape+Box;<312.367, 17.51, -200.035>;<0, 0, 0>;1;0;4294967295;255;-1;0;-1;;34142531;
m34_14_00_00;マップ名ID上書き領域 -63002 構成パーツ2;SoulsFormats.MSB+Shape+Box;<547.775, 18.517, -383.369>;<0, -120, 0>;84;0;4294967295;255;-1;0;-1;;34142532;
m34_14_00_00;マップ名ID上書き領域 -63002 構成パーツ3;SoulsFormats.MSB+Shape+Cylinder;<636.507, 26.55, -535.126>;<0, 0, 0>;85;0;4294967295;255;-1;0;-1;;34142533;
m34_14_00_00;マップ名ID上書き領域 -63002 構成パーツ4;SoulsFormats.MSB+Shape+Cylinder;<637.214, 279.834, -534.888>;<0, 0, 0>;86;0;4294967295;255;-1;0;-1;;34142534;
m34_14_00_00;マップ名ID上書き領域 63002 構成パーツ1;SoulsFormats.MSB+Shape+Cylinder;<121.281, -17.078, -199.834>;<0, 0, 0>;2;0;4294967295;255;-1;0;-1;;34142541;
m34_14_00_00;マップ名ID上書き領域 63002 構成パーツ2;SoulsFormats.MSB+Shape+Box;<156.655, 14.586, -200.418>;<0, 0, 0>;91;0;4294967295;255;-1;0;-1;;34142542;
m34_14_00_00;マップ名ID上書き領域 63002 構成パーツ3;SoulsFormats.MSB+Shape+Cylinder;<443.036, 25.959, -199.361>;<0, -15, 0>;83;0;4294967295;255;-1;0;-1;;34142543;
m34_14_00_00;マップ名ID上書き領域 63002 構成パーツ4;SoulsFormats.MSB+Shape+Box;<407.72, 28.159, -213.358>;<0, 0, 0>;92;0;4294967295;255;-1;0;-1;;34142544;
m34_14_00_00;マップ名ID上書き領域 63002 構成パーツ5;SoulsFormats.MSB+Shape+Box;<407.715, 27.811, -186.577>;<0, 0, 0>;93;0;4294967295;255;-1;0;-1;;34142545;
m34_14_00_00;マップ名ID上書き領域 63002 構成パーツ6;SoulsFormats.MSB+Shape+Box;<448.908, 27.637, -236.88>;<0, -30, 0>;94;0;4294967295;255;-1;0;-1;;34142546;
m34_14_00_00;マップ名ID上書き領域 63002 構成パーツ7;SoulsFormats.MSB+Shape+Box;<472.044, 28.054, -223.519>;<0, -30, 0>;95;0;4294967295;255;-1;0;-1;;34142547;
m34_14_00_00;マップ名ID上書き領域 63003 構成パーツ1;SoulsFormats.MSB+Shape+Box;<430.004, -94.538, -207.243>;<0, -30, 0>;96;0;4294967295;255;-1;0;-1;;34142551;
m34_14_00_00;神の塔 天候変化&ワープ 開始領域;SoulsFormats.MSB+Shape+Box;<489.291, 24.263, -279.823>;<0, 60, 0>;69;0;4294967295;255;-1;0;-1;;34142870;
m34_14_00_00;地図ポイント 341400 オープン雪山 神の塔 複合パーツ1;SoulsFormats.MSB+Shape+Box;<620.309, 27.976, -507.468>;<0, -30, 0>;3;0;4294967295;255;-1;0;-1;;4;
m34_14_00_00;地図ポイント 341400 オープン雪山 神の塔 複合パーツ2;SoulsFormats.MSB+Shape+Cylinder;<636.487, 28.929, -535.198>;<0, -15, 0>;4;0;4294967295;255;-1;0;-1;;2;
m34_14_00_00;地図ポイント 341400 オープン雪山 神の塔 複合パーツ3;SoulsFormats.MSB+Shape+Cylinder;<636.15, 292.515, -535.359>;<0, 0, 0>;72;0;4294967295;255;-1;0;-1;;3;
m34_14_00_00;天候上書き領域：豪雨 神の塔橋 構成パーツ;SoulsFormats.MSB+Shape+Box;<267.49, 17.51, -200.035>;<0, 0, 0>;75;0;4294967295;255;-1;0;-1;;34142502;
m34_14_00_00;天候上書き領域：豪雨 神の塔橋 構成パーツ {2};SoulsFormats.MSB+Shape+Cylinder;<121.281, -12.671, -199.834>;<0, 0, 0>;74;0;4294967295;255;-1;0;-1;;34142501;
m34_14_00_00;天候上書き領域：豪雨 神の塔橋 構成パーツ {3};SoulsFormats.MSB+Shape+Cylinder;<443.036, -78.789, -199.361>;<0, 0, 0>;76;0;4294967295;255;-1;0;-1;;34142503;
m34_14_00_00;天候上書き領域：豪雨 神の塔橋 構成パーツ {4};SoulsFormats.MSB+Shape+Box;<535.037, 18.517, -359.44>;<0, -120, 0>;77;0;4294967295;255;-1;0;-1;;34142504;
m34_14_00_00;天候上書き領域：豪雨 神の塔橋 構成パーツ {5};SoulsFormats.MSB+Shape+Cylinder;<636.507, 26.55, -535.126>;<0, 0, 0>;78;0;4294967295;255;-1;0;-1;;34142505;
m34_14_00_00;領域 バディ領域;SoulsFormats.MSB+Shape+Box;<550.421, -376.811, -352.201>;<0, 20, 0>;71;0;4294967295;255;-1;0;-1;;34142100;
m34_14_00_00;領域 ボス戦開始;SoulsFormats.MSB+Shape+Box;<616.45, 330.6, -546.53>;<0, -120, 0>;11;0;4294967295;255;-1;0;-1;;34142800;
m34_14_00_00;領域 忌み子タッグ ボス戦開始領域 初戦;SoulsFormats.MSB+Shape+Box;<600.251, -375.822, -325.634>;<0, 55, 0>;13;0;4294967295;255;-1;0;-1;;34142855;
m34_14_00_00;領域 忌み子タッグ ボス戦開始領域 二回目以降;SoulsFormats.MSB+Shape+Cylinder;<540.026, -373.794, -368.024>;<0, 0, 0>;79;0;4294967295;255;-1;0;-1;;34142856;
m34_14_00_00;領域 血痕回収領域 深淵;SoulsFormats.MSB+Shape+Box;<539.854, -374.005, -366.294>;<0, 0, 0>;70;0;4294967295;255;-1;0;-1;;34142875;
m34_14_00_00;領域 血痕設置領域 神の塔の橋;SoulsFormats.MSB+Shape+Box;<600.402, 25.681, -472.546>;<0, -30, 0>;88;0;4294967295;255;-1;0;-1;;34142876;
m34_14_00_00;領域 神の塔EV 踏みスイッチ下;SoulsFormats.MSB+Shape+Box;<630.916, 29.322, -525.45>;<0, -30, 0>;67;0;4294967295;255;-1;0;-1;;34142519;
m34_14_00_00;領域 神の塔EV 踏みスイッチ上;SoulsFormats.MSB+Shape+Box;<640.276, 318.281, -541.63>;<0, -30, 0>;68;0;4294967295;255;-1;0;-1;;34142518;
m34_14_00_00;領域 神の塔→深淵 ワープ開始領域;SoulsFormats.MSB+Shape+Box;<484.211, 24.075, -269.806>;<0, -30, 0>;12;0;4294967295;255;-1;0;-1;;34142850;
m34_14_00_00;領域 神の塔→深淵ワープポイント;SoulsFormats.MSB+Shape+Sphere;<539.854, -373.485, -366.294>;<-0, -143, 0>;62;0;4294967295;255;-1;0;-1;;34142851;
m34_14_00_00;領域 地図ポイント ロルドの大昇降機への誘導の中間地点;SoulsFormats.MSB+Shape+Box;<132.73, 16.949, -200.03>;<0, 0, 0>;98;0;4294967295;255;-1;0;-1;;34142700;
m34_14_00_00;領域 特殊待機解除 34140300;SoulsFormats.MSB+Shape+Box;<472.507, 22.458, -256.076>;<0, -30, 0>;66;0;4294967295;255;-1;0;-1;;34142300;
m34_14_00_00;領域 篝火復帰ポイント 頂上;SoulsFormats.MSB+Shape+Sphere;<651.28, 322.31, -558.19>;<0, 50.13, 0>;10;0;4294967295;255;-1;0;-1;;34142950;
m34_15_00_00;【領域】　メイン塔ＥＶ＿下側起動領域;SoulsFormats.MSB+Shape+Box;<0.01, -0.427, 0.116>;<0, 0, 0>;0;0;4294967295;255;-1;0;-1;;34152512;
